8847	4880	0.74
12387	20430	0.44
1432	23274	0.23
8523	2309	0.99
8523	10213	0.46
8523	33710	0.73
8523	11531	0.21
8523	14704	0.78
8523	4322	0.76
8523	3379	0.3
21066	5048	0.23
3245	24332	0.3
2004	16069	0.57
2004	858	0.07
2004	13889	0.61
2004	626	0.1
2004	4891	0.31
2004	344	0.09
2004	7714	0.96
2004	33640	0.97
2004	7705	0.86
2004	30474	0.54
2004	11105	0.88
2004	2677	0.23
2004	5837	0.16
2004	15417	0.35
2004	1499	0.32
2004	7920	0.93
2004	12228	0.94
28166	483	0.18
10365	15597	0.22
10365	17385	0.46
10365	24726	0.68
10365	8010	0.81
10365	4432	0.91
10365	26726	0.55
10365	8051	0.75
10365	17882	0.25
10365	17199	0.73
10365	17106	0.9
10365	21946	0.58
10365	26158	0.22
10365	32700	0.27
10365	6828	0.06
10365	30272	0.85
10365	13253	0.81
10365	20017	0.73
10365	7664	0.64
10365	31667	0.61
10365	16898	0.3
10365	27337	0.67
10365	24062	0.23
10365	17371	0.26
10365	21816	0.57
10365	8469	0.1
10365	14203	0.07
10365	8647	0.01
10365	14917	0.9
13973	32388	0.89
13973	11420	0.55
9334	23965	0.72
9334	2456	0.11
9334	19689	0.53
9334	14326	0.71
9334	9109	0.36
9334	522	0.02
9334	13397	0.86
9334	10742	0.17
9334	3032	0.96
6998	11046	0.48
6998	25168	0.73
28938	16220	0.05
28938	11596	0.44
12723	1563	0.66
12723	9299	0.02
12723	33301	0.96
30739	8493	0.22
30739	3447	0.97
30739	14193	0.61
30739	11152	0.69
30739	7885	0.79
4001	10462	0.9
15212	22561	0.57
15212	8403	0.36
15212	13484	0.94
15282	28780	0.99
12378	7583	0.46
12378	1091	0.53
12378	1215	0.87
12378	19209	0.45
12378	13942	0.51
12378	22585	0.85
12378	14956	0.51
12378	12378	0.73
12378	10401	0.08
12378	22322	0.93
12378	2028	0.25
12378	15148	0.29
12378	6842	0.2
12378	14352	0.32
12378	6163	0.98
12378	3041	0.08
12378	871	0.73
4427	5321	0.85
4427	5986	0.33
4427	13203	0.87
4427	11147	0.91
4427	5864	0.93
4427	3492	0.18
4427	18659	0.5
4427	13342	0.54
4427	10187	0.65
4427	8959	0.07
4427	1653	0.09
4427	11619	0.56
4427	28694	0.95
4427	28827	0.75
4427	1746	0.84
4427	2150	0.75
4427	33603	0.88
2630	13378	0.85
2630	6723	0.36
2630	3695	0.41
2630	3351	0.86
10118	33666	0.48
10118	2209	0.67
10118	12087	0.01
10118	3391	0.43
10118	14262	0.94
10118	6157	0.04
10118	3387	0.01
10118	16138	0.12
10118	15688	0.13
10118	15291	0.24
10118	10865	0.15
10118	2498	0.4
10118	12817	0.05
10118	9967	0.66
10118	30513	0.2
26346	834	0.7
26346	5834	0.29
26346	10300	0.73
26346	14272	0.13
26346	10999	0.9
7253	7916	0.99
7253	3760	0.25
7253	11544	0.58
7253	17735	0.56
7253	22055	0.69
7253	20097	0.26
7253	8824	0.09
7253	9570	0.68
7253	3319	0.64
7253	1547	0.51
7253	8606	0.56
23285	14272	0.8
23285	14992	0.6
23285	11155	0.38
23285	4881	0.75
23285	11817	0.65
23285	887	0.09
29050	15278	0.19
29050	9549	0.72
29050	3833	0.95
29050	15508	0.33
6190	22440	0.62
6190	10085	0.9
6190	14080	0.43
19697	2464	0.26
19697	13004	0.82
19697	4064	0.91
5532	14032	0.24
5532	6723	0.28
5532	11460	0.98
5532	12660	0.4
5532	33491	0.91
5532	6935	0.69
5532	29868	0.06
5532	22500	0.35
5532	11371	0.61
5532	6928	0.21
5532	6830	0.13
5532	10228	0.73
5532	14207	0.75
5532	29843	0.05
5532	6259	0.53
5532	15520	0.92
5532	27600	0.39
5532	2666	0.47
5532	6419	0.32
5532	15631	0.28
5532	10981	0.44
5532	14112	0.66
5532	1679	0.24
5532	27190	0.63
5532	24131	0.35
5532	7038	0.37
5532	15722	0.4
5532	8590	0.47
5532	17199	0.89
5532	14288	0.03
5532	12500	0.82
5532	3342	0.04
5532	16804	0.35
5532	9821	0.44
5532	5849	0.95
5532	14323	0.36
5532	69	0.09
33322	550	0.48
33322	6198	0.8
1285	12287	0.54
4529	19155	0.22
4529	11575	0.76
4529	19446	0.98
4529	832	0.85
4529	26019	0.19
8170	27467	0.36
5456	30348	0.73
5456	3059	0.58
5456	8677	0.26
5456	2507	0.5
5456	182	0.9
5456	17814	0.72
5456	21833	0.85
5456	3175	0.1
5456	11502	0.8
5456	7714	0.39
5456	7699	0.71
12278	9236	0.96
12278	9286	0.96
12278	25981	0.06
12278	971	0.36
12278	12768	0.51
12278	9938	0.97
8632	31911	0.13
12456	14880	0.65
12456	2076	0.55
12456	12131	0.63
12456	16351	0.91
12456	5022	0.16
12456	4798	0.13
25743	15790	0.82
25743	13809	0.61
25743	1546	0.62
25743	2980	0.13
25743	7715	0.96
25743	235	0.82
17940	11040	0.91
17940	15285	0.18
17940	2283	0.72
17940	8635	0.37
17940	12671	0.77
14302	30925	0.2
14302	29146	0.74
6625	18283	0.57
12174	14887	0.03
12174	27732	0.56
12174	11691	0.45
12174	13067	0.31
12174	9419	0.31
12174	3935	0.07
12174	9952	0.91
12174	1568	0.71
12174	2684	0.66
12174	23512	0.79
12174	9753	0.13
12174	14330	0.57
12174	6452	0.8
12174	20712	0.41
12174	7714	0.94
12174	8339	0.94
12174	15800	0.47
12174	7827	0.84
12174	5415	0.79
12174	2680	0.63
12174	7501	0.49
12174	11018	0.54
12174	10152	0.58
12174	4832	0.72
12174	1379	0.47
12174	9765	0.66
12174	13563	0.34
12174	5251	0.97
12174	9198	0.17
12174	11692	0.33
12174	853	0.67
12174	10063	0.3
12174	11619	0.33
7418	15431	0.92
7418	9921	1.0
7418	12642	0.73
7418	25501	0.22
32666	13636	0.17
32666	9558	0.8
32666	11979	0.4
32666	3159	0.2
32666	5558	0.55
32666	8087	0.68
32666	10931	0.86
32666	13773	0.3
9670	5368	0.32
9670	4480	0.28
9670	12016	0.68
9670	8151	0.56
9670	9947	0.8
9670	11409	0.17
9670	5550	0.15
9670	10531	1.0
9670	9924	0.14
9670	9670	0.54
9670	2528	0.44
9670	4167	0.44
33414	278	0.09
33414	3734	0.7
5352	5407	0.17
5352	11046	0.54
5352	18258	0.17
5352	11316	0.55
5352	23330	0.1
5352	24554	0.67
5352	28742	0.93
5352	5514	0.83
5352	23086	0.73
5352	2267	0.7
5352	11257	0.93
5352	3875	0.94
5352	5357	0.64
5352	15760	0.39
5352	14119	0.26
5352	1555	0.67
5352	14845	0.8
5352	28917	0.98
5352	33256	0.18
5352	19143	0.9
5352	9797	0.55
5352	28875	0.19
5352	10535	0.35
5352	13058	0.88
5352	29772	0.93
33564	8168	0.2
33564	9010	0.59
33564	8546	0.18
33564	8825	0.65
33564	9351	0.24
33564	12302	0.84
9420	32362	0.82
1300	20461	0.42
1300	858	0.94
1300	3254	0.35
7440	295	0.65
7440	947	0.07
7440	14293	0.45
7440	9783	0.72
7440	25423	0.78
7440	12493	0.86
7440	14004	0.64
7440	14580	0.06
7440	2264	0.38
7440	13302	0.19
7440	7562	0.89
7440	15034	0.53
7440	15689	0.82
7440	16089	0.13
7440	6996	0.03
14318	20061	0.28
14318	10462	0.98
14318	19747	0.46
14332	27785	0.89
10897	27930	0.73
10897	32343	0.06
10897	8647	0.24
10897	2790	0.18
10897	3070	0.26
14326	2122	0.9
14326	15910	0.85
14326	3587	0.9
14326	31434	0.76
14326	13638	0.89
14326	6738	0.48
14326	606	0.85
14326	12559	0.78
14326	14689	0.72
14326	16133	0.66
14326	3629	0.06
23368	2210	0.88
23368	2241	0.57
23368	4908	0.62
23368	14620	0.29
30137	10194	0.76
30137	12791	0.37
30137	2717	0.81
30137	10743	0.31
10997	3508	0.18
10997	6989	0.47
10997	16936	0.91
3368	30300	0.03
31057	7644	0.76
31057	4805	0.33
31057	10555	0.33
31057	3926	0.91
31057	5144	0.95
31057	6861	0.88
16056	33310	0.12
16056	16830	0.73
16056	6292	0.92
7342	16310	0.42
22655	5162	0.52
22655	3150	0.08
22655	1232	0.05
22655	491	0.84
22655	8843	0.06
22655	7652	0.59
19020	748	0.03
19020	9942	0.91
19020	8124	0.23
8522	14026	0.47
8522	7493	0.62
8522	4612	0.36
8522	1555	0.61
8522	3903	0.65
8522	21126	0.51
8522	12609	0.56
8522	12817	0.26
8522	10875	0.53
8522	8617	0.27
8522	10403	0.18
9361	21293	0.84
9361	26536	0.47
9361	14013	0.24
17547	12913	0.16
17547	5639	0.94
17547	11277	0.86
17547	9914	0.45
17547	14694	0.17
17547	9487	0.82
17547	753	0.75
17547	12635	0.85
3393	25752	0.69
3393	13395	0.34
3393	9417	0.77
3393	231	0.35
3393	31611	0.95
3393	33818	0.93
3393	19280	0.87
3393	28000	0.15
3393	9657	0.09
3393	29939	0.12
3393	18447	0.38
3393	5642	1.0
3393	18663	0.64
3393	15132	0.13
3393	13275	0.92
3393	33202	0.21
3393	3896	0.66
3393	6519	0.43
3393	11134	0.39
3393	18167	0.6
3393	13677	0.53
3393	15504	0.09
3393	3468	0.9
3393	22990	0.17
3393	9864	0.82
3393	2162	0.13
3393	28151	0.15
3393	14262	0.92
3393	19203	0.62
3393	7111	0.97
3393	105	0.52
3393	9362	0.59
3393	26447	0.37
3393	19290	1.0
3393	9283	0.17
3393	9290	0.43
3393	4554	0.41
3393	24248	0.69
3393	3725	0.54
3393	6508	0.17
3393	10464	0.77
16106	26825	0.39
16106	9977	0.93
354	16296	0.9
354	7406	0.82
354	11232	0.94
354	11338	0.19
354	27716	0.42
354	5414	0.99
354	32697	0.61
354	6108	0.72
354	381	0.67
354	11061	0.49
354	5072	0.22
354	1848	0.21
354	13731	0.01
354	12939	0.01
354	15740	0.26
354	3175	0.75
354	12534	0.0
354	4775	0.09
354	4458	0.06
354	10672	0.04
354	12424	0.11
354	10938	0.69
354	13426	0.02
354	3869	0.06
354	11947	0.72
354	17077	0.04
354	3112	0.27
354	20182	0.36
354	9805	0.78
354	32604	0.08
354	11519	0.47
354	1153	0.56
354	5426	0.58
354	9244	0.33
354	26778	0.69
25476	652	0.05
25476	4057	0.21
25476	15990	0.86
25476	1168	0.9
25476	7546	0.31
25476	12666	0.07
25476	11715	0.72
29960	14857	0.74
29960	15093	0.53
31082	8849	0.28
31082	8174	0.18
29200	7548	0.15
29200	4617	0.93
29200	5541	0.16
29200	3903	0.23
24564	15887	0.44
24564	5012	0.33
24564	1764	0.24
24564	90	0.4
24564	5953	0.98
2498	17592	0.59
2498	627	0.02
2498	26031	0.09
2498	15150	0.8
2498	18434	0.13
2498	950	0.13
2498	15889	0.12
2498	10760	0.5
2498	12176	0.43
2498	13237	0.34
2498	11971	0.53
2498	3955	0.97
2498	30836	0.03
2498	24644	0.75
2498	32929	0.56
2498	13698	0.25
2498	2516	0.06
2498	13486	0.09
2498	3484	0.19
2498	12151	0.5
2498	21182	0.28
2498	6948	0.24
2498	11414	0.47
2498	5429	0.96
2498	12283	0.46
2498	11388	0.13
2498	17737	0.42
2498	2187	0.94
2498	12842	0.52
2498	4045	0.4
2498	13327	0.95
2498	27222	0.41
2498	7294	0.93
2498	9070	0.32
2498	19862	0.8
2498	2786	0.35
2498	11015	0.27
2498	15042	0.65
2498	4374	0.52
2498	4891	0.93
2498	8023	0.93
2498	4935	0.4
2498	8915	0.97
2498	14178	0.32
2498	16133	0.79
2498	14226	0.54
2498	3298	0.8
2498	3	0.73
2498	20201	0.5
2498	12619	0.77
2498	31600	1.0
2498	1786	0.46
2498	3162	0.03
2498	10249	0.19
2498	404	0.17
2498	8047	0.23
2498	21956	0.25
2498	10595	0.0
2498	11559	0.13
2498	10936	0.16
2498	4817	0.04
2498	10344	0.42
2498	8280	0.17
2498	2239	0.25
2498	19016	0.5
2498	16124	0.44
2498	12154	0.64
2498	14262	0.95
2498	16429	0.24
2498	20269	0.32
2498	14719	0.63
2498	11279	0.43
2498	12571	0.61
2498	16123	0.81
2498	7994	0.14
2498	6933	0.39
2498	31909	0.19
2498	11780	0.51
2498	25246	0.51
2498	9824	0.95
24974	8190	0.15
11575	11904	0.09
11575	23154	0.14
11575	11243	0.45
11575	11261	0.76
11575	7858	0.38
11575	5120	0.35
11575	10234	0.89
11575	6932	0.13
33372	11787	0.85
33372	6160	0.66
33372	11157	0.85
9113	7515	0.53
9113	5012	0.78
9113	21502	0.21
9113	15887	0.17
9113	9141	0.41
9113	2677	0.45
22533	8376	0.67
22533	7608	0.94
22533	10193	0.48
22533	6084	0.57
22533	921	0.8
22533	14334	0.37
22533	15467	0.63
22533	15024	0.83
21263	7948	0.51
2123	3977	0.08
2123	16176	0.39
2123	1421	0.17
2123	14940	0.32
2123	17590	0.85
2123	1555	0.35
2123	13821	0.71
2123	7657	0.07
2123	2137	0.0
2123	4039	0.97
18922	13272	0.43
18922	12025	0.4
18922	11328	0.28
18922	1977	0.79
18922	2789	0.93
16386	11043	0.74
16386	3649	0.94
16386	11861	0.91
16386	10195	0.82
16386	8384	0.59
16386	12755	0.61
2651	17971	0.9
2651	12021	0.31
26940	9812	0.34
26940	2038	0.13
26940	13787	0.07
404	3969	0.89
404	4611	0.23
404	7939	0.34
404	9568	0.13
404	17592	0.53
404	4282	0.38
404	21364	0.45
404	5295	0.08
404	9456	0.07
404	12283	0.83
404	6060	0.1
404	8606	0.56
404	11414	0.54
404	15462	0.66
404	2923	0.05
404	8383	0.89
404	13362	0.22
404	12306	0.47
404	13301	0.99
404	12833	0.61
404	7644	0.03
404	8915	0.81
404	16201	0.1
404	10952	0.71
404	7587	0.47
404	16093	0.4
404	1278	0.9
21904	15472	0.64
21904	4374	0.19
21904	7585	0.22
21904	3714	0.21
8471	28506	0.98
13419	14241	0.82
13419	23870	0.86
13419	15034	0.49
13419	16180	0.69
13419	8553	0.96
13419	3422	0.6
13419	28469	0.79
13419	28445	0.36
25383	9731	0.76
25383	10038	0.91
25383	10337	0.26
25383	5913	0.22
4980	10341	0.52
4980	9132	0.61
4980	14997	0.12
4980	30703	0.12
4980	8769	0.01
4980	4132	0.45
4980	10247	0.45
4980	7601	0.91
4980	11152	0.67
4980	2309	0.48
4980	5632	0.01
4980	13170	0.84
4980	6380	0.58
29363	9342	0.07
29363	4736	0.42
29363	601	0.91
29363	10651	0.17
26694	3298	0.24
26694	12908	0.55
26694	7070	0.02
26694	9380	0.1
32710	14710	0.82
32710	1511	0.02
32710	3223	0.5
17814	3761	0.7
17814	4263	0.07
17814	1508	0.96
17814	3175	0.76
17814	9584	0.18
542	7537	0.26
542	2332	0.24
542	28160	0.22
542	981	0.56
542	9386	0.21
542	3764	0.15
542	6586	0.51
542	29760	0.3
542	2600	0.16
542	15077	0.07
542	11251	0.74
542	2289	0.35
542	14498	0.32
8308	911	0.56
8308	352	0.21
8308	1122	0.1
8308	8888	0.22
8308	6181	0.23
8308	29774	0.3
10455	8229	0.11
10455	19066	0.38
10455	6060	0.06
10455	8406	0.61
29510	1364	0.19
29510	8627	0.1
29510	8289	0.13
29510	9819	0.68
29510	5445	0.4
29510	7573	0.94
13961	11316	0.63
13961	4024	0.5
13961	9894	0.79
13961	11085	0.02
13961	1028	0.86
13961	5561	0.08
13961	2427	0.92
13961	541	0.52
13961	11390	0.11
13961	14712	0.88
13961	10027	0.43
13961	5405	0.77
13961	13938	0.73
13961	5385	0.49
13961	7301	0.92
13961	3119	0.02
13961	11065	0.5
13961	4020	0.75
13961	30738	0.18
13961	6655	0.32
13961	10462	0.11
13961	12977	0.73
13961	2310	0.86
27225	10691	0.8
27225	10799	0.19
27225	9940	0.41
27225	908	0.38
27225	5985	0.51
27225	10913	0.32
27225	8485	0.08
21162	3205	0.61
21162	9664	0.9
21162	14088	0.71
12901	8248	0.14
18656	15576	0.1
18656	5360	0.57
18656	11006	0.51
18656	14981	0.63
8687	7102	0.47
8687	19689	0.02
11467	23382	0.33
11467	15908	0.9
11467	29576	0.73
11467	10337	0.34
11467	9889	0.8
11467	21917	0.72
11467	7567	0.34
11467	5700	0.37
11467	1870	0.93
11467	4310	0.57
11467	3731	0.82
20475	1914	0.74
26473	12746	0.74
26473	8035	0.45
32279	2691	1.0
2658	11713	0.51
2658	24260	0.62
2658	6610	0.32
2658	16089	0.79
2658	9575	0.47
2658	10392	0.7
2658	9442	0.72
2658	12632	0.47
10378	4935	0.93
10378	6533	0.07
10378	10462	0.04
10378	3585	0.81
10378	22851	0.47
10378	7883	0.44
10378	4539	0.97
10378	8232	0.1
8792	26952	0.97
8792	30303	0.52
8792	6408	0.51
8792	20806	0.37
8792	20751	0.53
8792	5956	0.49
8792	21711	0.62
22867	11960	0.26
22867	13035	0.7
22867	12734	0.68
22867	13468	0.37
22867	3969	0.55
22867	9350	0.91
22867	14355	0.7
22867	13092	0.87
22867	10955	0.94
15942	2835	0.21
15942	150	0.08
15942	31177	0.63
6903	6872	0.3
6903	14345	0.19
6903	13148	0.09
6903	1068	0.24
6903	728	0.12
6903	10314	0.12
6903	1518	0.42
6903	6604	0.2
6903	19196	0.62
6903	21532	0.16
6903	5924	0.24
6903	25674	0.16
6903	17464	0.01
5905	8372	0.01
5905	32812	0.12
5905	2419	0.43
5905	11612	0.26
5905	13861	0.17
5905	20130	0.45
5905	1873	0.23
5905	11264	0.0
5905	7209	0.9
5905	20493	0.01
5905	30014	0.67
5905	4891	0.97
5905	8436	0.81
5905	25788	0.84
5905	19306	0.62
5905	14043	0.26
5905	13395	0.99
5905	4045	0.28
5905	15880	0.99
5905	4762	0.28
5905	3489	0.29
5905	28367	0.48
5905	11233	0.79
5905	7377	0.26
5905	4782	0.48
5905	2852	0.38
5905	6419	0.8
5905	1666	0.03
5905	18712	0.85
5905	30297	0.49
5905	11540	0.0
5905	10258	0.22
20938	15075	0.52
27294	8740	0.45
27294	9075	0.25
27294	6796	0.7
27294	16247	0.85
27294	11795	0.81
13352	18510	0.03
13352	4076	0.17
13352	10462	0.19
13352	29024	0.75
13352	4831	0.84
13352	14686	0.96
27166	8380	0.94
27166	3939	0.21
27166	13426	0.0
27166	11236	0.18
27166	2290	0.63
27166	3074	0.89
30661	6359	0.36
30661	7416	0.77
30661	9318	0.65
32697	10938	0.27
32697	4851	0.13
32697	2662	0.04
32697	11947	0.74
32697	10753	0.63
32697	10672	0.43
32697	12333	0.16
32697	13426	0.27
30301	3290	0.25
30301	7818	0.11
30301	12321	0.42
30301	15629	0.35
30301	959	0.43
30301	6278	0.6
30778	11046	0.55
30778	11650	0.14
30778	4805	0.3
30778	11121	0.7
30778	14952	0.93
30778	471	0.49
21386	1436	0.7
21386	7445	0.89
21386	5763	0.9
21386	11089	0.34
23189	7308	0.54
16375	2715	0.82
16375	16174	0.71
16375	10240	0.53
16375	10988	0.79
16375	14889	0.9
16375	11747	0.92
10355	10341	0.18
10355	30257	0.55
5252	33260	0.04
5252	8177	0.13
5252	5715	0.22
12631	12854	0.83
12631	21282	0.72
12631	14096	0.87
12631	22216	0.85
12631	17247	0.6
12631	26938	0.26
12631	3111	0.71
12631	14311	0.67
12631	3482	0.02
12631	15034	0.89
12631	6781	0.16
3399	18707	0.67
3399	23540	0.1
3399	22679	0.16
3399	32983	0.42
3399	5391	0.86
3399	28687	0.88
17071	6821	0.54
17071	11316	0.09
17071	12493	0.95
17071	6840	0.36
17071	9366	0.14
17071	16041	0.53
18654	4522	0.47
18654	9396	0.44
18654	231	0.29
18654	2439	0.96
18654	1305	0.15
18654	12122	0.05
18654	7111	0.25
18654	6508	0.46
31873	11488	0.81
31873	1579	0.61
31873	3675	0.41
31873	13364	0.18
8136	33918	0.74
22617	7441	0.75
22617	16249	0.06
22617	9417	0.96
22617	2352	0.01
22617	4104	0.77
22617	12522	0.94
24432	13108	0.87
24432	12591	0.96
24432	5743	0.39
24432	6671	0.75
24432	6900	0.19
33380	7229	0.35
33380	7209	0.18
33380	1782	0.64
20955	10402	0.76
20955	1855	0.62
20955	12505	0.26
20955	4595	0.11
20955	3508	0.71
1190	33725	0.83
1190	32414	0.4
1190	14069	0.03
1190	2162	0.39
1190	11544	0.9
1190	3817	0.77
1190	1007	0.3
1190	3111	0.48
26941	10987	0.28
26941	7141	0.82
26941	12619	0.09
26941	266	0.92
26941	9933	0.85
26941	10760	0.91
26941	8023	0.34
9134	16011	0.54
9134	16851	0.49
33264	14311	0.55
33264	1182	0.65
33264	5683	0.64
33264	9605	0.39
33264	11846	0.59
10336	32608	0.14
28977	11776	0.11
32261	2041	0.07
30533	5463	0.75
30533	4083	0.99
30533	9049	0.16
30533	939	0.83
30533	2421	0.72
30533	14088	0.88
18382	3362	0.28
18382	6859	0.26
3483	9812	0.85
3483	14385	0.35
3483	3070	0.47
3483	11316	0.6
3483	17996	0.33
7314	2254	0.18
7314	23378	0.32
7314	1782	0.76
7314	26978	0.31
7314	27916	0.0
7314	18167	0.62
7314	9124	0.49
2906	994	0.61
2906	2283	0.47
2906	32288	0.82
2906	7714	0.17
11274	23196	0.06
12156	2221	0.32
12156	3811	0.49
12156	25534	0.12
21714	11366	0.25
21714	2957	0.32
21714	16036	0.86
21714	3808	0.72
361	31628	0.51
361	32178	0.31
361	2659	0.51
361	26442	0.06
7980	32994	0.85
7980	24635	0.06
7980	23852	0.36
7980	3351	0.45
7980	4618	0.02
7980	29401	0.22
7980	12206	0.16
7980	18052	0.64
6701	25765	0.33
6701	2426	0.77
6701	8971	0.04
28073	11126	0.7
28073	5117	0.2
28073	1191	0.54
28073	5231	0.22
16527	6811	0.2
16527	14534	0.8
16527	4598	0.96
16527	11762	0.23
15801	15801	0.7
15801	4704	0.62
15801	5750	0.45
15801	23365	0.9
6059	6680	0.0
6059	18376	0.84
6059	10225	0.53
6059	6154	0.9
6059	33623	0.44
6059	6193	0.58
6059	23223	0.77
6059	33598	0.09
4230	30863	0.91
4230	617	0.72
4230	15906	0.34
4230	8015	0.56
4230	9797	0.06
5345	8655	0.69
5345	11438	0.9
5345	27701	0.67
5345	3977	0.24
5345	5642	0.54
5345	32994	0.21
5345	28843	0.24
5345	59	0.79
5345	7353	0.16
5345	12633	0.85
5345	13058	0.33
32380	15393	0.23
32380	2725	0.33
32380	1678	0.29
32380	2811	0.56
32380	12057	0.82
32380	4752	0.27
32380	12365	0.67
32380	10727	0.62
32380	5597	0.34
13118	31587	0.69
13118	5462	0.81
13118	1522	0.99
4178	8376	0.93
4178	9106	0.89
4178	12272	0.67
21280	9726	0.13
21280	9325	0.35
21280	1387	0.55
21280	10366	0.51
21769	16216	0.76
21769	2115	0.49
1754	25438	0.21
1267	15039	0.31
1267	2554	0.79
4182	6489	0.64
4182	15692	0.31
4182	20402	0.8
4182	2179	0.1
8000	14329	0.03
8000	17058	0.52
8000	1391	0.26
8000	9050	0.24
8000	7247	1.0
8000	1051	0.2
8000	10278	0.42
8000	8051	0.45
8000	10476	0.31
8000	15150	0.17
8000	11939	0.23
8000	12599	0.11
8000	975	0.47
8000	32816	0.1
8000	10733	0.41
8000	14633	0.31
8000	27386	0.71
8000	34266	0.38
8000	1816	0.42
8000	6233	0.22
8000	13356	0.62
8000	8398	0.87
8000	8647	0.67
8000	4272	0.77
8000	19238	0.37
8000	15671	0.35
18758	873	0.75
4248	17244	0.16
4248	26522	0.86
4248	26665	0.39
4248	14262	0.57
4248	25403	0.54
4248	34137	0.85
4248	471	0.93
4248	23306	0.48
4248	33541	0.56
4248	4619	0.5
4248	17301	0.24
4248	19556	0.37
4248	19563	0.22
4248	3990	0.52
4248	3872	0.32
4248	29810	0.74
18307	11502	0.54
18307	112	0.23
18307	627	0.04
18307	11552	0.24
7281	34056	0.86
659	18584	0.28
659	2950	0.32
659	31619	0.64
659	13142	0.22
10740	3929	0.77
10740	229	0.06
10740	3422	0.04
10740	1564	0.47
10740	8030	0.73
19790	5255	0.76
19790	10103	0.31
19790	10404	0.02
3243	23149	0.28
12639	2071	0.74
12639	31622	0.16
12639	5485	0.22
27880	12063	0.93
27880	804	0.5
27880	397	0.76
27880	11097	0.45
29514	13513	0.15
29514	837	0.98
7524	21358	0.43
7524	9027	0.14
7524	2420	0.82
7524	11132	0.37
7524	18208	0.14
7524	9094	0.85
7524	4075	0.83
7524	8820	0.92
7524	6514	0.41
7524	2199	0.54
26204	13413	0.05
26204	4732	0.16
26204	9977	0.95
26204	3808	0.9
12400	3708	0.86
12400	10590	0.41
12400	22094	0.09
12400	8814	0.66
12400	7329	0.52
12400	10299	0.19
12400	14734	0.04
12400	10071	0.17
12400	2213	0.69
12400	7238	0.21
12400	16305	0.8
12400	1746	0.09
12400	9967	0.73
12400	33199	0.49
12400	46	0.08
26359	10952	1.0
26359	1530	0.2
12357	5986	0.97
12357	2620	0.76
12357	8781	0.04
12357	6773	0.75
12357	13242	0.97
12357	2311	0.17
12357	7869	0.57
12357	1335	0.31
12357	34138	0.36
12357	26909	0.93
12357	31674	0.6
12357	3965	0.01
18197	2193	0.03
9572	31258	0.53
9572	4246	0.03
9572	11555	0.65
9572	4644	0.43
9572	247	0.31
9572	32292	0.82
736	19836	0.12
8009	21507	0.73
8009	1332	0.93
26188	3593	0.33
26188	9916	0.62
26188	6212	0.97
26188	14085	0.16
26188	6846	0.2
26188	9212	0.95
26188	4381	0.28
13060	10479	0.9
13060	2199	0.63
13060	13395	0.16
13060	11345	0.55
13060	18330	0.88
13060	3001	0.36
13060	28219	0.15
13060	9124	0.2
13060	16011	0.79
13060	18738	0.25
13060	2439	0.92
13060	12626	0.79
13060	13351	0.43
13060	13868	0.08
13060	19103	0.93
13060	1547	0.09
15542	29026	0.48
15542	29028	0.33
15542	32550	0.01
15542	17121	0.08
15542	32958	0.56
15542	17804	0.86
15542	27207	0.7
15542	31137	0.29
28777	9728	0.43
28777	6993	0.32
28777	1363	0.74
28777	3292	0.56
28777	5828	0.4
1370	386	0.19
1370	8010	0.36
1370	13142	0.23
1370	12121	0.93
1370	1433	0.68
1370	14872	0.28
1370	34083	0.28
1370	33501	0.2
1370	3226	0.78
1370	13170	0.13
1370	3175	0.34
1370	996	0.74
1370	1017	0.0
1370	11670	0.88
1370	14384	0.58
1370	3492	0.12
1370	30141	0.4
1370	16029	0.4
1370	6486	0.17
1370	14435	0.69
12787	25000	0.7
12787	10175	0.66
12787	11243	0.07
12787	25004	0.58
29160	16178	0.45
19354	11750	0.5
19354	11340	0.43
19354	2340	0.26
19354	8521	0.05
19354	6375	0.5
19354	10428	0.51
19354	3001	0.43
19354	9208	0.6
28242	1270	0.91
28242	14346	0.03
28242	9903	0.73
28242	161	0.33
28242	4167	0.41
28242	11436	0.48
21060	14118	0.54
21060	1120	0.63
21060	6578	0.51
21060	2313	0.12
16930	15673	0.99
16930	3513	0.58
16930	2791	0.89
16930	5251	0.16
3967	2767	0.89
3967	19334	0.22
3967	3587	0.6
11793	19275	0.54
6451	1250	0.43
6451	1482	0.96
6451	5861	0.47
6451	29146	0.61
6451	1397	0.21
6438	28953	0.06
14277	21192	0.93
14277	15848	0.94
15954	9818	0.45
15954	694	0.37
15954	2936	0.73
15954	11103	0.38
15954	11324	0.83
15954	11252	0.48
15954	15484	0.25
15954	12113	0.16
15954	6868	0.1
15954	2608	0.52
15954	8569	0.97
15954	943	0.05
15954	5362	0.4
15954	24107	0.47
15954	8195	0.76
15954	14598	0.35
15954	846	0.27
15954	5615	0.73
15954	6218	0.91
15954	12557	0.99
15954	6301	0.28
15954	12272	0.95
15954	12218	0.53
5042	5988	0.69
5042	2115	0.79
5042	2974	0.26
5042	4701	0.23
5042	20846	0.89
5042	11762	0.78
5042	5837	0.89
5042	9484	0.95
5042	30218	0.71
5042	10224	0.38
5042	482	0.24
5042	2540	0.06
5042	27089	0.2
5042	15985	0.18
10471	21526	0.42
468	23575	0.47
468	15688	0.26
15434	4144	0.88
15434	24625	0.97
15434	2932	0.39
20809	12127	0.85
